Well_ID,Replicate,ASV,N_source,miRNA,Treatment,Dose(uM),Time,OD_600
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,47,2.303
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,48,2.31
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,49,2.313
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,50,2.302
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,51,2.304
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,52,2.305
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,0,0.133
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,1,0.179
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,2,0.284
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,3,0.443
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,4,0.734
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,5,1.179
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,6,1.783
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,7,2.001
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,8,2.116
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,9,2.199
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,10,2.253
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,11,2.294
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,12,2.277
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,13,2.3
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,14,2.314
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,15,2.323
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,16,2.32
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,17,2.338
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,18,2.327
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,19,2.31
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,20,2.34
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,21,2.324
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,22,2.352
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,23,2.339
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,24,2.338
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,25,2.35
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,26,2.335
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,27,2.321
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,28,2.327
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,29,2.325
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,30,2.325
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,31,2.331
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,32,2.335
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,33,2.337
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,34,2.338
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,35,2.346
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,36,2.345
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,37,2.347
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,38,2.351
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,39,2.346
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,40,2.349
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,41,2.35
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,42,2.349
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,43,2.351
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,44,2.351
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,45,2.352
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,46,2.355
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,47,2.353
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,48,2.354
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,49,2.353
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,50,2.355
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,51,2.354
C12,C,4,Mix_17aa,ath-miR158a3p,Scramble,2,52,2.355
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,0,0.135
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,1,0.172
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,2,0.299
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,3,0.463
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,4,0.728
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,5,1.194
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,6,1.765
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,7,1.972
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,8,2.109
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,9,2.167
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,10,2.228
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,11,2.259
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,12,2.274
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,13,2.289
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,14,2.287
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,15,2.289
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,16,2.289
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,17,2.294
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,18,2.297
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,19,2.297
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,20,2.303
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,21,2.307
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,22,2.317
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,23,2.324
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,24,2.325
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,25,2.331
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,26,2.33
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,27,2.339
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,28,2.34
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,29,2.339
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,30,2.345
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,31,2.339
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,32,2.338
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,33,2.337
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,34,2.335
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,35,2.336
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,36,2.335
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,37,2.331
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,38,2.327
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,39,2.326
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,40,2.322
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,41,2.32
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,42,2.32
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,43,2.317
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,44,2.312
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,45,2.312
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,46,2.313
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,47,2.308
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,48,2.309
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,49,2.304
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,50,2.302
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,51,2.302
D9,C,4,Mix_17aa,ath-miR158b,Plant,2,52,2.305
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,0,0.131
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,1,0.179
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,2,0.298
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,3,0.477
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,4,0.774
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,5,1.296
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,6,1.856
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,7,2.077
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,8,2.158
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,9,2.234
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,10,2.298
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,11,2.34
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,12,2.357
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,13,2.368
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,14,2.383
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,15,2.384
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,16,2.398
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,17,2.41
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,18,2.415
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,19,2.416
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,20,2.431
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,21,2.442
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,22,2.457
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,23,2.463
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,24,2.474
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,25,2.484
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,26,2.485
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,27,2.488
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,28,2.481
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,29,2.482
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,30,2.481
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,31,2.481
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,32,2.477
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,33,2.479
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,34,2.477
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,35,2.474
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,36,2.473
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,37,2.467
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,38,2.466
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,39,2.454
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,40,2.453
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,41,2.457
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,42,2.453
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,43,2.448
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,44,2.448
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,45,2.446
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,46,2.446
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,47,2.45
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,48,2.436
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,49,2.44
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,50,2.444
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,51,2.432
D10,C,4,Mix_17aa,ath-miR158b,Scramble,2,52,2.431
D11,C,4,Mix_17aa,Mix5,Scramble,10,0,0.134
D11,C,4,Mix_17aa,Mix5,Scramble,10,1,0.181
D11,C,4,Mix_17aa,Mix5,Scramble,10,2,0.288
D11,C,4,Mix_17aa,Mix5,Scramble,10,3,0.422
D11,C,4,Mix_17aa,Mix5,Scramble,10,4,0.693
D11,C,4,Mix_17aa,Mix5,Scramble,10,5,1.202
D11,C,4,Mix_17aa,Mix5,Scramble,10,6,1.715
D11,C,4,Mix_17aa,Mix5,Scramble,10,7,1.914
D11,C,4,Mix_17aa,Mix5,Scramble,10,8,1.991
D11,C,4,Mix_17aa,Mix5,Scramble,10,9,2.045
D11,C,4,Mix_17aa,Mix5,Scramble,10,10,2.09
D11,C,4,Mix_17aa,Mix5,Scramble,10,11,2.119
D11,C,4,Mix_17aa,Mix5,Scramble,10,12,2.145
D11,C,4,Mix_17aa,Mix5,Scramble,10,13,2.162
D11,C,4,Mix_17aa,Mix5,Scramble,10,14,2.167
D11,C,4,Mix_17aa,Mix5,Scramble,10,15,2.164
D11,C,4,Mix_17aa,Mix5,Scramble,10,16,2.187
D11,C,4,Mix_17aa,Mix5,Scramble,10,17,2.207
D11,C,4,Mix_17aa,Mix5,Scramble,10,18,2.213
D11,C,4,Mix_17aa,Mix5,Scramble,10,19,2.214
D11,C,4,Mix_17aa,Mix5,Scramble,10,20,2.213
D11,C,4,Mix_17aa,Mix5,Scramble,10,21,2.218
D11,C,4,Mix_17aa,Mix5,Scramble,10,22,2.203
D11,C,4,Mix_17aa,Mix5,Scramble,10,23,2.195
D11,C,4,Mix_17aa,Mix5,Scramble,10,24,2.192
D11,C,4,Mix_17aa,Mix5,Scramble,10,25,2.184
D11,C,4,Mix_17aa,Mix5,Scramble,10,26,2.201
D11,C,4,Mix_17aa,Mix5,Scramble,10,27,2.194
D11,C,4,Mix_17aa,Mix5,Scramble,10,28,2.206
D11,C,4,Mix_17aa,Mix5,Scramble,10,29,2.187
D11,C,4,Mix_17aa,Mix5,Scramble,10,30,2.186
D11,C,4,Mix_17aa,Mix5,Scramble,10,31,2.185
D11,C,4,Mix_17aa,Mix5,Scramble,10,32,2.184
D11,C,4,Mix_17aa,Mix5,Scramble,10,33,2.175
D11,C,4,Mix_17aa,Mix5,Scramble,10,34,2.18
D11,C,4,Mix_17aa,Mix5,Scramble,10,35,2.174
D11,C,4,Mix_17aa,Mix5,Scramble,10,36,2.172
D11,C,4,Mix_17aa,Mix5,Scramble,10,37,2.173
D11,C,4,Mix_17aa,Mix5,Scramble,10,38,2.168
D11,C,4,Mix_17aa,Mix5,Scramble,10,39,2.165
D11,C,4,Mix_17aa,Mix5,Scramble,10,40,2.162
D11,C,4,Mix_17aa,Mix5,Scramble,10,41,2.16
D11,C,4,Mix_17aa,Mix5,Scramble,10,42,2.154
D11,C,4,Mix_17aa,Mix5,Scramble,10,43,2.156
D11,C,4,Mix_17aa,Mix5,Scramble,10,44,2.157
D11,C,4,Mix_17aa,Mix5,Scramble,10,45,2.156
D11,C,4,Mix_17aa,Mix5,Scramble,10,46,2.156
D11,C,4,Mix_17aa,Mix5,Scramble,10,47,2.153
D11,C,4,Mix_17aa,Mix5,Scramble,10,48,2.152
D11,C,4,Mix_17aa,Mix5,Scramble,10,49,2.153
D11,C,4,Mix_17aa,Mix5,Scramble,10,50,2.152
D11,C,4,Mix_17aa,Mix5,Scramble,10,51,2.152
D11,C,4,Mix_17aa,Mix5,Scramble,10,52,2.153
D12,C,4,Mix_17aa,Mix5,Plant,10,0,0.127
D12,C,4,Mix_17aa,Mix5,Plant,10,1,0.178
D12,C,4,Mix_17aa,Mix5,Plant,10,2,0.284
D12,C,4,Mix_17aa,Mix5,Plant,10,3,0.428
D12,C,4,Mix_17aa,Mix5,Plant,10,4,0.681
D12,C,4,Mix_17aa,Mix5,Plant,10,5,1.151
D12,C,4,Mix_17aa,Mix5,Plant,10,6,1.55
D12,C,4,Mix_17aa,Mix5,Plant,10,7,1.717
D12,C,4,Mix_17aa,Mix5,Plant,10,8,1.842
D12,C,4,Mix_17aa,Mix5,Plant,10,9,1.912
D12,C,4,Mix_17aa,Mix5,Plant,10,10,1.962
D12,C,4,Mix_17aa,Mix5,Plant,10,11,2.021
D12,C,4,Mix_17aa,Mix5,Plant,10,12,2.063
D12,C,4,Mix_17aa,Mix5,Plant,10,13,2.095
D12,C,4,Mix_17aa,Mix5,Plant,10,14,2.104
D12,C,4,Mix_17aa,Mix5,Plant,10,15,2.112
D12,C,4,Mix_17aa,Mix5,Plant,10,16,2.121
D12,C,4,Mix_17aa,Mix5,Plant,10,17,2.137
D12,C,4,Mix_17aa,Mix5,Plant,10,18,2.149
D12,C,4,Mix_17aa,Mix5,Plant,10,19,2.159
D12,C,4,Mix_17aa,Mix5,Plant,10,20,2.159
D12,C,4,Mix_17aa,Mix5,Plant,10,21,2.163
D12,C,4,Mix_17aa,Mix5,Plant,10,22,2.163
D12,C,4,Mix_17aa,Mix5,Plant,10,23,2.153
D12,C,4,Mix_17aa,Mix5,Plant,10,24,2.147
D12,C,4,Mix_17aa,Mix5,Plant,10,25,2.162
D12,C,4,Mix_17aa,Mix5,Plant,10,26,2.143
D12,C,4,Mix_17aa,Mix5,Plant,10,27,2.149
D12,C,4,Mix_17aa,Mix5,Plant,10,28,2.145
D12,C,4,Mix_17aa,Mix5,Plant,10,29,2.159
D12,C,4,Mix_17aa,Mix5,Plant,10,30,2.149
D12,C,4,Mix_17aa,Mix5,Plant,10,31,2.154
D12,C,4,Mix_17aa,Mix5,Plant,10,32,2.155
D12,C,4,Mix_17aa,Mix5,Plant,10,33,2.154
D12,C,4,Mix_17aa,Mix5,Plant,10,34,2.154
D12,C,4,Mix_17aa,Mix5,Plant,10,35,2.157
D12,C,4,Mix_17aa,Mix5,Plant,10,36,2.16
D12,C,4,Mix_17aa,Mix5,Plant,10,37,2.158
D12,C,4,Mix_17aa,Mix5,Plant,10,38,2.159
D12,C,4,Mix_17aa,Mix5,Plant,10,39,2.156
D12,C,4,Mix_17aa,Mix5,Plant,10,40,2.156
D12,C,4,Mix_17aa,Mix5,Plant,10,41,2.158
D12,C,4,Mix_17aa,Mix5,Plant,10,42,2.157
D12,C,4,Mix_17aa,Mix5,Plant,10,43,2.156
D12,C,4,Mix_17aa,Mix5,Plant,10,44,2.158
D12,C,4,Mix_17aa,Mix5,Plant,10,45,2.154
D12,C,4,Mix_17aa,Mix5,Plant,10,46,2.153
D12,C,4,Mix_17aa,Mix5,Plant,10,47,2.154
D12,C,4,Mix_17aa,Mix5,Plant,10,48,2.151
D12,C,4,Mix_17aa,Mix5,Plant,10,49,2.15
D12,C,4,Mix_17aa,Mix5,Plant,10,50,2.149
D12,C,4,Mix_17aa,Mix5,Plant,10,51,2.151
D12,C,4,Mix_17aa,Mix5,Plant,10,52,2.149
E10,C,4,Mix_17aa,ath-miR159,Plant,2,0,0.152
E10,C,4,Mix_17aa,ath-miR159,Plant,2,1,0.206
E10,C,4,Mix_17aa,ath-miR159,Plant,2,2,0.325
E10,C,4,Mix_17aa,ath-miR159,Plant,2,3,0.493
E10,C,4,Mix_17aa,ath-miR159,Plant,2,4,0.809
E10,C,4,Mix_17aa,ath-miR159,Plant,2,5,1.339
E10,C,4,Mix_17aa,ath-miR159,Plant,2,6,1.814
E10,C,4,Mix_17aa,ath-miR159,Plant,2,7,2.012
E10,C,4,Mix_17aa,ath-miR159,Plant,2,8,2.116
E10,C,4,Mix_17aa,ath-miR159,Plant,2,9,2.192
E10,C,4,Mix_17aa,ath-miR159,Plant,2,10,2.251
E10,C,4,Mix_17aa,ath-miR159,Plant,2,11,2.293
E10,C,4,Mix_17aa,ath-miR159,Plant,2,12,2.305
E10,C,4,Mix_17aa,ath-miR159,Plant,2,13,2.322
E10,C,4,Mix_17aa,ath-miR159,Plant,2,14,2.331
E10,C,4,Mix_17aa,ath-miR159,Plant,2,15,2.351
E10,C,4,Mix_17aa,ath-miR159,Plant,2,16,2.37
E10,C,4,Mix_17aa,ath-miR159,Plant,2,17,2.364
E10,C,4,Mix_17aa,ath-miR159,Plant,2,18,2.398
E10,C,4,Mix_17aa,ath-miR159,Plant,2,19,2.413
E10,C,4,Mix_17aa,ath-miR159,Plant,2,20,2.406
E10,C,4,Mix_17aa,ath-miR159,Plant,2,21,2.418
E10,C,4,Mix_17aa,ath-miR159,Plant,2,22,2.404
E10,C,4,Mix_17aa,ath-miR159,Plant,2,23,2.425
E10,C,4,Mix_17aa,ath-miR159,Plant,2,24,2.42
E10,C,4,Mix_17aa,ath-miR159,Plant,2,25,2.427
E10,C,4,Mix_17aa,ath-miR159,Plant,2,26,2.426
E10,C,4,Mix_17aa,ath-miR159,Plant,2,27,2.44
E10,C,4,Mix_17aa,ath-miR159,Plant,2,28,2.434
E10,C,4,Mix_17aa,ath-miR159,Plant,2,29,2.429
E10,C,4,Mix_17aa,ath-miR159,Plant,2,30,2.427
E10,C,4,Mix_17aa,ath-miR159,Plant,2,31,2.425
E10,C,4,Mix_17aa,ath-miR159,Plant,2,32,2.42
E10,C,4,Mix_17aa,ath-miR159,Plant,2,33,2.412
E10,C,4,Mix_17aa,ath-miR159,Plant,2,34,2.408
E10,C,4,Mix_17aa,ath-miR159,Plant,2,35,2.384
E10,C,4,Mix_17aa,ath-miR159,Plant,2,36,2.386
E10,C,4,Mix_17aa,ath-miR159,Plant,2,37,2.387
E10,C,4,Mix_17aa,ath-miR159,Plant,2,38,2.368
E10,C,4,Mix_17aa,ath-miR159,Plant,2,39,2.367
E10,C,4,Mix_17aa,ath-miR159,Plant,2,40,2.369
E10,C,4,Mix_17aa,ath-miR159,Plant,2,41,2.366
E10,C,4,Mix_17aa,ath-miR159,Plant,2,42,2.361
E10,C,4,Mix_17aa,ath-miR159,Plant,2,43,2.366
E10,C,4,Mix_17aa,ath-miR159,Plant,2,44,2.351
E10,C,4,Mix_17aa,ath-miR159,Plant,2,45,2.354
E10,C,4,Mix_17aa,ath-miR159,Plant,2,46,2.353
E10,C,4,Mix_17aa,ath-miR159,Plant,2,47,2.35
E10,C,4,Mix_17aa,ath-miR159,Plant,2,48,2.35
E10,C,4,Mix_17aa,ath-miR159,Plant,2,49,2.35
E10,C,4,Mix_17aa,ath-miR159,Plant,2,50,2.342
E10,C,4,Mix_17aa,ath-miR159,Plant,2,51,2.349
E10,C,4,Mix_17aa,ath-miR159,Plant,2,52,2.342
E10,C,4,Mix_17aa,ath-miR159,Scramble,2,0,0.129
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,1,0.178
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,2,0.281
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,3,0.433
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,4,0.704
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,5,1.143
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,6,1.701
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,7,1.873
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,8,1.982
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,9,2.075
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,10,2.138
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,11,2.17
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,12,2.177
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,13,2.2
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,14,2.218
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,15,2.22
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,16,2.242
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,17,2.245
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,18,2.259
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,19,2.237
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,20,2.266
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,21,2.285
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,22,2.266
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,23,2.271
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,24,2.257
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,25,2.256
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,26,2.256
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,27,2.268
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,28,2.269
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,29,2.247
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,30,2.261
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,31,2.258
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,32,2.26
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,33,2.266
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,34,2.256
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,35,2.262
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,36,2.26
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,37,2.266
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,38,2.271
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,39,2.268
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,40,2.269
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,41,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,42,2.269
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,43,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,44,2.271
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,45,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,46,2.273
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,47,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,48,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,49,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,50,2.273
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,51,2.272
E11,C,4,Mix_17aa,ath-miR159,Scramble,2,52,2.274
E1,D,4,Mix_17aa,Mix5,Scramble,10,0,0.144
E1,D,4,Mix_17aa,Mix5,Scramble,10,1,0.203
E1,D,4,Mix_17aa,Mix5,Scramble,10,2,0.337
E1,D,4,Mix_17aa,Mix5,Scramble,10,3,0.479
E1,D,4,Mix_17aa,Mix5,Scramble,10,4,0.788
E1,D,4,Mix_17aa,Mix5,Scramble,10,5,1.398
E1,D,4,Mix_17aa,Mix5,Scramble,10,6,1.718
E1,D,4,Mix_17aa,Mix5,Scramble,10,7,1.872
E1,D,4,Mix_17aa,Mix5,Scramble,10,8,1.955
E1,D,4,Mix_17aa,Mix5,Scramble,10,9,2.005
E1,D,4,Mix_17aa,Mix5,Scramble,10,10,2.03
E1,D,4,Mix_17aa,Mix5,Scramble,10,11,2.041
E1,D,4,Mix_17aa,Mix5,Scramble,10,12,2.059
E1,D,4,Mix_17aa,Mix5,Scramble,10,13,2.069
E1,D,4,Mix_17aa,Mix5,Scramble,10,14,2.079
E1,D,4,Mix_17aa,Mix5,Scramble,10,15,2.131
E1,D,4,Mix_17aa,Mix5,Scramble,10,16,2.128
E1,D,4,Mix_17aa,Mix5,Scramble,10,17,2.128
E1,D,4,Mix_17aa,Mix5,Scramble,10,18,2.144
E1,D,4,Mix_17aa,Mix5,Scramble,10,19,2.156
E1,D,4,Mix_17aa,Mix5,Scramble,10,20,2.15
E1,D,4,Mix_17aa,Mix5,Scramble,10,21,2.16
E1,D,4,Mix_17aa,Mix5,Scramble,10,22,2.167
E1,D,4,Mix_17aa,Mix5,Scramble,10,23,2.164
E1,D,4,Mix_17aa,Mix5,Scramble,10,24,2.178
